Timestamp,Name,Value
3.319909,"Swerve/Yaw",-0.0054931640625
3.319935,"Swerve/Roll",-0.52734375
3.319955,"Swerve/Pitch",-1.8017578125
3.338625,"Swerve/Yaw",-0.00274658203125
3.338651,"Swerve/Roll",-0.52734375
3.33867,"Swerve/Pitch",-1.8017578125
3.358805,"Swerve/Yaw",-0.0054931640625
3.358837,"Swerve/Roll",-0.52734375
3.358857,"Swerve/Pitch",-1.8017578125
3.378782,"Swerve/Yaw",-0.0054931640625
3.378807,"Swerve/Roll",-0.52734375
3.378827,"Swerve/Pitch",-1.8017578125
3.39892,"Swerve/Yaw",-0.00823974609375
3.398947,"Swerve/Roll",-0.52734375
3.398967,"Swerve/Pitch",-1.8017578125
3.418641,"Swerve/Yaw",-0.00823974609375
3.418667,"Swerve/Roll",-0.52734375
3.418686,"Swerve/Pitch",-1.8017578125
3.438895,"Swerve/Yaw",-0.00823974609375
3.438923,"Swerve/Roll",-0.52734375
3.438942,"Swerve/Pitch",-1.8017578125
3.458765,"Swerve/Yaw",-0.00823974609375
3.45879,"Swerve/Roll",-0.52734375
3.458808,"Swerve/Pitch",-1.8017578125
3.479126,"Swerve/Yaw",-0.00823974609375
3.47915,"Swerve/Roll",-0.52734375
3.479169,"Swerve/Pitch",-1.8017578125
3.498637,"Swerve/Yaw",-0.00823974609375
3.498683,"Swerve/Roll",-0.52734375
3.498718,"Swerve/Pitch",-1.8017578125
3.518945,"Swerve/Yaw",-0.00823974609375
3.518972,"Swerve/Roll",-0.52734375
3.518991,"Swerve/Pitch",-1.8017578125
3.538635,"Swerve/Yaw",-0.00823974609375
3.53866,"Swerve/Roll",-0.52734375
3.538678,"Swerve/Pitch",-1.8017578125
3.558612,"Swerve/Yaw",-0.00823974609375
3.558636,"Swerve/Roll",-0.52734375
3.558655,"Swerve/Pitch",-1.8017578125
3.580421,"Swerve/Yaw",-0.00823974609375
3.580457,"Swerve/Roll",-0.52734375
3.580478,"Swerve/Pitch",-1.8017578125
3.598717,"Swerve/Yaw",-0.0054931640625
3.598742,"Swerve/Roll",-0.52734375
3.59876,"Swerve/Pitch",-1.8017578125
3.618617,"Swerve/Yaw",-0.0054931640625
3.61864,"Swerve/Roll",-0.52734375
3.618659,"Swerve/Pitch",-1.8017578125
3.638909,"Swerve/Yaw",-0.00823974609375
3.638936,"Swerve/Roll",-0.52734375
3.638955,"Swerve/Pitch",-1.8017578125
3.658733,"Swerve/Yaw",-0.00823974609375
3.65876,"Swerve/Roll",-0.52734375
3.658779,"Swerve/Pitch",-1.8017578125
3.678695,"Swerve/Yaw",-0.00823974609375
3.678723,"Swerve/Roll",-0.52734375
3.678741,"Swerve/Pitch",-1.8017578125
3.698753,"Swerve/Yaw",-0.00823974609375
3.69878,"Swerve/Roll",-0.52734375
3.6988,"Swerve/Pitch",-1.8017578125
3.718668,"Swerve/Yaw",-0.0054931640625
3.718692,"Swerve/Roll",-0.52734375
3.71871,"Swerve/Pitch",-1.8017578125
3.738814,"Swerve/Yaw",-0.00823974609375
3.738839,"Swerve/Roll",-0.52734375
3.738858,"Swerve/Pitch",-1.8017578125
3.758755,"Swerve/Yaw",-0.00823974609375
3.758781,"Swerve/Roll",-0.52734375
3.758799,"Swerve/Pitch",-1.8017578125
3.778828,"Swerve/Yaw",-0.00823974609375
3.778859,"Swerve/Roll",-0.52734375
3.778878,"Swerve/Pitch",-1.8017578125
3.798754,"Swerve/Yaw",-0.00823974609375
3.798779,"Swerve/Roll",-0.52734375
3.798798,"Swerve/Pitch",-1.8017578125
3.818653,"Swerve/Yaw",-0.00823974609375
3.818677,"Swerve/Roll",-0.52734375
3.818695,"Swerve/Pitch",-1.8017578125
3.839045,"Swerve/Yaw",-0.0054931640625
3.83908,"Swerve/Roll",-0.52734375
3.8391,"Swerve/Pitch",-1.8017578125
3.858786,"Swerve/Yaw",-0.0054931640625
3.858812,"Swerve/Roll",-0.52734375
3.85883,"Swerve/Pitch",-1.8017578125
3.878652,"Swerve/Yaw",-0.0054931640625
3.878677,"Swerve/Roll",-0.52734375
3.878696,"Swerve/Pitch",-1.8017578125
3.898661,"Swerve/Yaw",-0.00823974609375
3.898685,"Swerve/Roll",-0.52734375
3.898704,"Swerve/Pitch",-1.8017578125
3.918901,"Swerve/Yaw",-0.00823974609375
3.918928,"Swerve/Roll",-0.52734375
3.918946,"Swerve/Pitch",-1.8017578125
3.93866,"Swerve/Yaw",-0.00823974609375
3.938685,"Swerve/Roll",-0.52734375
3.938703,"Swerve/Pitch",-1.8017578125
3.958651,"Swerve/Yaw",-0.00823974609375
3.958675,"Swerve/Roll",-0.52734375
3.958693,"Swerve/Pitch",-1.8017578125
3.978909,"Swerve/Yaw",-0.00823974609375
3.978935,"Swerve/Roll",-0.52734375
3.978953,"Swerve/Pitch",-1.8017578125
3.998922,"Swerve/Yaw",-0.0054931640625
3.998947,"Swerve/Roll",-0.52734375
3.998967,"Swerve/Pitch",-1.8017578125
4.018645,"Swerve/Yaw",-0.0054931640625
4.018675,"Swerve/Roll",-0.52734375
4.018695,"Swerve/Pitch",-1.8017578125
4.03879,"Swerve/Yaw",-0.0054931640625
4.038817,"Swerve/Roll",-0.52734375
4.038963,"Swerve/Pitch",-1.8017578125
4.058731,"Swerve/Yaw",-0.0054931640625
4.058758,"Swerve/Roll",-0.52734375
4.058777,"Swerve/Pitch",-1.8017578125
4.078928,"Swerve/Yaw",-0.0054931640625
4.078953,"Swerve/Roll",-0.52734375
4.078971,"Swerve/Pitch",-1.8017578125
4.098876,"Swerve/Yaw",-0.0054931640625
4.098902,"Swerve/Roll",-0.52734375
4.098922,"Swerve/Pitch",-1.8017578125
4.118611,"Swerve/Yaw",-0.0054931640625
4.118635,"Swerve/Roll",-0.52734375
4.118654,"Swerve/Pitch",-1.8017578125
4.138709,"Swerve/Yaw",-0.0054931640625
4.138733,"Swerve/Roll",-0.52734375
4.138752,"Swerve/Pitch",-1.8017578125
4.158805,"Swerve/Yaw",-0.0054931640625
4.158832,"Swerve/Roll",-0.52734375
4.158851,"Swerve/Pitch",-1.8017578125
4.178663,"Swerve/Yaw",-0.0054931640625
4.17869,"Swerve/Roll",-0.52734375
4.178709,"Swerve/Pitch",-1.8017578125
4.198679,"Swerve/Yaw",-0.0054931640625
4.198705,"Swerve/Roll",-0.52734375
4.198724,"Swerve/Pitch",-1.8017578125
4.218615,"Swerve/Yaw",-0.0054931640625
4.218642,"Swerve/Roll",-0.52734375
4.218661,"Swerve/Pitch",-1.8017578125
4.238767,"Swerve/Yaw",-0.0054931640625
4.238792,"Swerve/Roll",-0.52734375
4.238811,"Swerve/Pitch",-1.8017578125
4.258643,"Swerve/Yaw",-0.00823974609375
4.258668,"Swerve/Roll",-0.52734375
4.258686,"Swerve/Pitch",-1.8017578125
4.278795,"Swerve/Yaw",-0.0054931640625
4.27882,"Swerve/Roll",-0.52734375
4.278839,"Swerve/Pitch",-1.8017578125
4.298954,"Swerve/Yaw",-0.00823974609375
4.298979,"Swerve/Roll",-0.52734375
4.298997,"Swerve/Pitch",-1.8017578125
4.318616,"Swerve/Yaw",-0.00823974609375
4.318641,"Swerve/Roll",-0.52734375
4.318659,"Swerve/Pitch",-1.8017578125
4.338648,"Swerve/Yaw",-0.00823974609375
4.338672,"Swerve/Roll",-0.52734375
4.338691,"Swerve/Pitch",-1.8017578125
4.358644,"Swerve/Yaw",-0.00823974609375
4.358668,"Swerve/Roll",-0.52734375
4.358686,"Swerve/Pitch",-1.8017578125
4.378696,"Swerve/Yaw",-0.00823974609375
4.37872,"Swerve/Roll",-0.52734375
4.378739,"Swerve/Pitch",-1.8017578125
4.398696,"Swerve/Yaw",-0.00823974609375
4.39872,"Swerve/Roll",-0.52734375
4.398739,"Swerve/Pitch",-1.8017578125
4.418594,"Swerve/Yaw",-0.0054931640625
4.418618,"Swerve/Roll",-0.52734375
4.418637,"Swerve/Pitch",-1.8017578125
4.439175,"Swerve/Yaw",-0.00823974609375
4.4392,"Swerve/Roll",-0.52734375
4.439219,"Swerve/Pitch",-1.8017578125
4.458606,"Swerve/Yaw",-0.00823974609375
4.458632,"Swerve/Roll",-0.52734375
4.458651,"Swerve/Pitch",-1.8017578125
4.478657,"Swerve/Yaw",-0.00823974609375
4.478682,"Swerve/Roll",-0.52734375
4.478701,"Swerve/Pitch",-1.8017578125
4.498806,"Swerve/Yaw",-0.00823974609375
4.498833,"Swerve/Roll",-0.52734375
4.498851,"Swerve/Pitch",-1.8017578125
4.518584,"Swerve/Yaw",-0.00823974609375
4.518608,"Swerve/Roll",-0.52734375
4.518627,"Swerve/Pitch",-1.8017578125
4.538987,"Swerve/Yaw",-0.00823974609375
4.539013,"Swerve/Roll",-0.52734375
4.539031,"Swerve/Pitch",-1.8017578125
4.558581,"Swerve/Yaw",-0.00823974609375
4.558605,"Swerve/Roll",-0.52734375
4.558624,"Swerve/Pitch",-1.8017578125
4.578678,"Swerve/Yaw",-0.00823974609375
4.578702,"Swerve/Roll",-0.52734375
4.57872,"Swerve/Pitch",-1.8017578125
4.598722,"Swerve/Yaw",-0.00823974609375
4.598747,"Swerve/Roll",-0.52734375
4.598765,"Swerve/Pitch",-1.8017578125
4.618645,"Swerve/Yaw",-0.00823974609375
4.618669,"Swerve/Roll",-0.52734375
4.618688,"Swerve/Pitch",-1.8017578125
4.638593,"Swerve/Yaw",-0.0054931640625
