Timestamp,Name,Value
10.278799,"test",<invalid>
10.298765,"test",<invalid>
10.319117,"test",<invalid>
10.338753,"test",<invalid>
10.359174,"test",<invalid>
10.379247,"test",<invalid>
10.399126,"test",<invalid>
10.419454,"test",<invalid>
10.439851,"test",<invalid>
10.460031,"test",<invalid>
10.47926,"test",<invalid>
10.499154,"test",<invalid>
10.519661,"test",<invalid>
10.539998,"test",<invalid>
10.558944,"test",<invalid>
10.578868,"test",<invalid>
10.598956,"test",<invalid>
10.619183,"test",<invalid>
10.639092,"test",<invalid>
10.659492,"test",<invalid>
10.679094,"test",<invalid>
10.698875,"test",<invalid>
10.719647,"test",<invalid>
10.739658,"test",<invalid>
10.759601,"test",<invalid>
10.779119,"test",<invalid>
10.798787,"test",<invalid>
10.819592,"test",<invalid>
10.839048,"test",<invalid>
10.858957,"test",<invalid>
10.879602,"test",<invalid>
10.903291,"test",<invalid>
10.920886,"test",<invalid>
10.938976,"test",<invalid>
10.962367,"test",<invalid>
10.979141,"test",<invalid>
10.999244,"test",<invalid>
11.018955,"test",<invalid>
11.038754,"test",<invalid>
11.058893,"test",<invalid>
11.079432,"test",<invalid>
11.098932,"test",<invalid>
11.119731,"test",<invalid>
11.139081,"test",<invalid>
11.158892,"test",<invalid>
11.179146,"test",<invalid>
11.199292,"test",<invalid>
11.219091,"test",<invalid>
11.239316,"test",<invalid>
11.259213,"test",<invalid>
11.279117,"test",<invalid>
11.299078,"test",<invalid>
11.31958,"test",<invalid>
11.339191,"test",<invalid>
11.358887,"test",<invalid>
11.379195,"test",<invalid>
11.399151,"test",<invalid>
11.419394,"test",<invalid>
11.438726,"test",<invalid>
11.459058,"test",<invalid>
11.479512,"test",<invalid>
11.498632,"test",<invalid>
11.519399,"test",<invalid>
11.538943,"test",<invalid>
11.559191,"test",<invalid>
11.578938,"test",<invalid>
11.599388,"test",<invalid>
11.618596,"test",<invalid>
11.640192,"test",<invalid>
11.659203,"test",<invalid>
11.67919,"test",<invalid>
11.698644,"test",<invalid>
11.719442,"test",<invalid>
11.738868,"test",<invalid>
11.758845,"test",<invalid>
11.778701,"test",<invalid>
11.799835,"test",<invalid>
11.818771,"test",<invalid>
11.838781,"test",<invalid>
11.858798,"test",<invalid>
11.879063,"test",<invalid>
11.898739,"test",<invalid>
11.918805,"test",<invalid>
11.939227,"test",<invalid>
11.95899,"test",<invalid>
11.978894,"test",<invalid>
11.998747,"test",<invalid>
12.019192,"test",<invalid>
12.039278,"test",<invalid>
12.058833,"test",<invalid>
12.079107,"test",<invalid>
12.098902,"test",<invalid>
12.119001,"test",<invalid>
12.138953,"test",<invalid>
12.158691,"test",<invalid>
12.178941,"test",<invalid>
12.198865,"test",<invalid>
12.219057,"test",<invalid>
12.238865,"test",<invalid>
12.258862,"test",<invalid>
12.279331,"test",<invalid>
12.299613,"test",<invalid>
12.31928,"test",<invalid>
12.338615,"test",<invalid>
12.358759,"test",<invalid>
12.378945,"test",<invalid>
12.3993,"test",<invalid>
12.41872,"test",<invalid>
12.438609,"test",<invalid>
12.459194,"test",<invalid>
12.478629,"test",<invalid>
12.498841,"test",<invalid>
12.518722,"test",<invalid>
12.539401,"test",<invalid>
12.559209,"test",<invalid>
12.579064,"test",<invalid>
12.598751,"test",<invalid>
12.619095,"test",<invalid>
12.639496,"test",<invalid>
12.658852,"test",<invalid>
12.678931,"test",<invalid>
12.699099,"test",<invalid>
12.71887,"test",<invalid>
12.739446,"test",<invalid>
12.758856,"test",<invalid>
12.779653,"test",<invalid>
12.799235,"test",<invalid>
12.819311,"test",<invalid>
12.839206,"test",<invalid>
12.859643,"test",<invalid>
12.878929,"test",<invalid>
12.899218,"test",<invalid>
12.918947,"test",<invalid>
12.938833,"test",<invalid>
12.960114,"test",<invalid>
12.979281,"test",<invalid>
12.999074,"test",<invalid>
13.019762,"test",<invalid>
13.039412,"test",<invalid>
13.059434,"test",<invalid>
13.079203,"test",<invalid>
13.099446,"test",<invalid>
13.119821,"test",<invalid>
13.139118,"test",<invalid>
13.158844,"test",<invalid>
13.179132,"test",<invalid>
13.198967,"test",<invalid>
13.219386,"test",<invalid>
13.239198,"test",<invalid>
13.258661,"test",<invalid>
13.27868,"test",<invalid>
13.298894,"test",<invalid>
13.318741,"test",<invalid>
13.339169,"test",<invalid>
13.358881,"test",<invalid>
13.379515,"test",<invalid>
13.398753,"test",<invalid>
13.420077,"test",<invalid>
13.439036,"test",<invalid>
13.459249,"test",<invalid>
13.479269,"test",<invalid>
13.499195,"test",<invalid>
13.519047,"test",<invalid>
13.539017,"test",<invalid>
13.558777,"test",<invalid>
13.57911,"test",<invalid>
13.599485,"test",<invalid>
13.619051,"test",<invalid>
13.639604,"test",<invalid>
13.659249,"test",<invalid>
13.679416,"test",<invalid>
13.698873,"test",<invalid>
13.718753,"test",<invalid>
13.739818,"test",<invalid>
13.75861,"test",<invalid>
13.778912,"test",<invalid>
13.798794,"test",<invalid>
13.818727,"test",<invalid>
13.838629,"test",<invalid>
13.858609,"test",<invalid>
13.878814,"test",<invalid>
13.8987,"test",<invalid>
13.918999,"test",<invalid>
13.939161,"test",<invalid>
13.958739,"test",<invalid>
13.978909,"test",<invalid>
13.99881,"test",<invalid>
14.018684,"test",<invalid>
14.038734,"test",<invalid>
14.058938,"test",<invalid>
14.079494,"test",<invalid>
14.09861,"test",<invalid>
14.118867,"test",<invalid>
14.138659,"test",<invalid>
14.158604,"test",<invalid>
14.178861,"test",<invalid>
14.199896,"test",<invalid>
14.219249,"test",<invalid>
14.238731,"test",<invalid>
14.259302,"test",<invalid>
14.278769,"test",<invalid>
14.299201,"test",<invalid>
14.319124,"test",<invalid>
14.339423,"test",<invalid>
14.358802,"test",<invalid>
14.378687,"test",<invalid>
14.399146,"test",<invalid>
14.418623,"test",<invalid>
14.438749,"test",<invalid>
14.458917,"test",<invalid>
14.47886,"test",<invalid>
14.499123,"test",<invalid>
14.518722,"test",<invalid>
14.539017,"test",<invalid>
14.558766,"test",<invalid>
14.57871,"test",<invalid>
14.598639,"test",<invalid>
14.618672,"test",<invalid>
14.638729,"test",<invalid>
14.659626,"test",<invalid>
14.67923,"test",<invalid>
14.698763,"test",<invalid>
14.7187,"test",<invalid>
14.739531,"test",<invalid>
14.759053,"test",<invalid>
14.778885,"test",<invalid>
14.798657,"test",<invalid>
14.818714,"test",<invalid>
14.838619,"test",<invalid>
14.858872,"test",<invalid>
14.878879,"test",<invalid>
14.898692,"test",<invalid>
14.918747,"test",<invalid>
14.939263,"test",<invalid>
14.959005,"test",<invalid>
14.97915,"test",<invalid>
14.999248,"test",<invalid>
15.01995,"test",<invalid>
15.038899,"test",<invalid>
15.059388,"test",<invalid>
15.079288,"test",<invalid>
15.09892,"test",<invalid>
15.119123,"test",<invalid>
15.13893,"test",<invalid>
15.159254,"test",<invalid>
15.179191,"test",<invalid>
15.199224,"test",<invalid>
15.220285,"test",<invalid>
15.239313,"test",<invalid>
15.259215,"test",<invalid>
15.279336,"test",<invalid>
15.298985,"test",<invalid>
15.31909,"test",<invalid>
15.339095,"test",<invalid>
15.358803,"test",<invalid>
15.379056,"test",<invalid>
15.39901,"test",<invalid>
15.41918,"test",<invalid>
15.439277,"test",<invalid>
15.459149,"test",<invalid>
15.478909,"test",<invalid>
15.499145,"test",<invalid>
15.519236,"test",<invalid>
15.539512,"test",<invalid>
15.558844,"test",<invalid>
15.578618,"test",<invalid>
15.598741,"test",<invalid>
15.61865,"test",<invalid>
15.638741,"test",<invalid>
15.658603,"test",<invalid>
15.679702,"test",<invalid>
15.699905,"test",<invalid>
15.720511,"test",<invalid>
15.739351,"test",<invalid>
15.759547,"test",<invalid>
15.779244,"test",<invalid>
15.798772,"test",<invalid>
15.818633,"test",<invalid>
15.839358,"test",<invalid>
15.85992,"test",<invalid>
15.883175,"test",<invalid>
15.89972,"test",<invalid>
15.920794,"test",<invalid>
15.939935,"test",<invalid>
15.959375,"test",<invalid>
15.978874,"test",<invalid>
15.998936,"test",<invalid>
16.019406,"test",<invalid>
16.038596,"test",<invalid>
16.05859,"test",<invalid>
16.07954,"test",<invalid>
16.098648,"test",<invalid>
16.11867,"test",<invalid>
16.138739,"test",<invalid>
16.158983,"test",<invalid>
16.179041,"test",<invalid>
16.198948,"test",<invalid>
16.218759,"test",<invalid>
16.238905,"test",<invalid>
16.259026,"test",<invalid>
16.280187,"test",<invalid>
16.298611,"test",<invalid>
16.318583,"test",<invalid>
16.339003,"test",<invalid>
16.360034,"test",<invalid>
16.379117,"test",<invalid>
16.398911,"test",<invalid>
16.419444,"test",<invalid>
16.439557,"test",<invalid>
16.458706,"test",<invalid>
16.478662,"test",<invalid>
16.498759,"test",<invalid>
16.519661,"test",<invalid>
16.539205,"test",<invalid>
16.55922,"test",<invalid>
16.579781,"test",<invalid>
16.600424,"test",<invalid>
16.619038,"test",<invalid>
16.638588,"test",<invalid>
16.659837,"test",<invalid>
16.679377,"test",<invalid>
16.698907,"test",<invalid>
16.718936,"test",<invalid>
16.738652,"test",<invalid>
16.758689,"test",<invalid>
16.780835,"test",<invalid>
16.79918,"test",<invalid>
16.818668,"test",<invalid>
16.838648,"test",<invalid>
16.85963,"test",<invalid>
16.878646,"test",<invalid>
16.898926,"test",<invalid>
16.91966,"test",<invalid>
16.938795,"test",<invalid>
16.958903,"test",<invalid>
16.98025,"test",<invalid>
16.998704,"test",<invalid>
17.019327,"test",<invalid>
17.039349,"test",<invalid>
17.058991,"test",<invalid>
17.078898,"test",<invalid>
17.098848,"test",<invalid>
17.11872,"test",<invalid>
17.139049,"test",<invalid>
17.158735,"test",<invalid>
17.178732,"test",<invalid>
17.199292,"test",<invalid>
17.219433,"test",<invalid>
17.238886,"test",<invalid>
17.259161,"test",<invalid>
17.278923,"test",<invalid>
17.298706,"test",<invalid>
17.319076,"test",<invalid>
17.339225,"test",<invalid>
17.358599,"test",<invalid>
17.379104,"test",<invalid>
17.398666,"test",<invalid>
17.418924,"test",<invalid>
17.438701,"test",<invalid>
17.459311,"test",<invalid>
17.479179,"test",<invalid>
17.498927,"test",<invalid>
17.519294,"test",<invalid>
17.538738,"test",<invalid>
17.558726,"test",<invalid>
17.578765,"test",<invalid>
17.599245,"test",<invalid>
17.618741,"test",<invalid>
17.639358,"test",<invalid>
17.659349,"test",<invalid>
17.679175,"test",<invalid>
17.699504,"test",<invalid>
17.718681,"test",<invalid>
17.738801,"test",<invalid>
17.75949,"test",<invalid>
17.77875,"test",<invalid>
17.798798,"test",<invalid>
17.818811,"test",<invalid>
17.838607,"test",<invalid>
17.858723,"test",<invalid>
17.878868,"test",<invalid>
17.898849,"test",<invalid>
17.919137,"test",<invalid>
17.938653,"test",<invalid>
17.959037,"test",<invalid>
17.978927,"test",<invalid>
17.998829,"test",<invalid>
18.019349,"test",<invalid>
18.038813,"test",<invalid>
18.05888,"test",<invalid>
18.079277,"test",<invalid>
18.098803,"test",<invalid>
18.118643,"test",<invalid>
18.138645,"test",<invalid>
18.158917,"test",<invalid>
18.178665,"test",<invalid>
18.198654,"test",<invalid>
18.218614,"test",<invalid>
18.239209,"test",<invalid>
18.258979,"test",<invalid>
18.278584,"test",<invalid>
18.298631,"test",<invalid>
18.319623,"test",<invalid>
18.339172,"test",<invalid>
18.359937,"test",<invalid>
18.379189,"test",<invalid>
18.39965,"test",<invalid>
18.418665,"test",<invalid>
18.439775,"test",<invalid>
18.458803,"test",<invalid>
18.478636,"test",<invalid>
18.499582,"test",<invalid>
18.518619,"test",<invalid>
18.538595,"test",<invalid>
18.559013,"test",<invalid>
18.579127,"test",<invalid>
18.599043,"test",<invalid>
18.619675,"test",<invalid>
18.638839,"test",<invalid>
18.659023,"test",<invalid>
18.678799,"test",<invalid>
18.69864,"test",<invalid>
18.718979,"test",<invalid>
18.739078,"test",<invalid>
18.759203,"test",<invalid>
18.779366,"test",<invalid>
18.798775,"test",<invalid>
18.818709,"test",<invalid>
18.838581,"test",<invalid>
18.858818,"test",<invalid>
18.879174,"test",<invalid>
18.898939,"test",<invalid>
18.918591,"test",<invalid>
18.942044,"test",<invalid>
18.959418,"test",<invalid>
18.97933,"test",<invalid>
18.998895,"test",<invalid>
19.019635,"test",<invalid>
19.039059,"test",<invalid>
19.058892,"test",<invalid>
19.079512,"test",<invalid>
19.099304,"test",<invalid>
19.118688,"test",<invalid>
19.139135,"test",<invalid>
19.158703,"test",<invalid>
19.178688,"test",<invalid>
19.198866,"test",<invalid>
19.219696,"test",<invalid>
19.239173,"test",<invalid>
19.258628,"test",<invalid>
19.279107,"test",<invalid>
19.298611,"test",<invalid>
19.318636,"test",<invalid>
19.338625,"test",<invalid>
19.358614,"test",<invalid>
19.378649,"test",<invalid>
19.398586,"test",<invalid>
19.418583,"test",<invalid>
19.439097,"test",<invalid>
19.458586,"test",<invalid>
19.47861,"test",<invalid>
19.498586,"test",<invalid>
19.519432,"test",<invalid>
19.539673,"test",<invalid>
19.559001,"test",<invalid>
19.579136,"test",<invalid>
19.599205,"test",<invalid>
19.619318,"test",<invalid>
19.638765,"test",<invalid>
19.659091,"test",<invalid>
19.679096,"test",<invalid>
19.698822,"test",<invalid>
19.719335,"test",<invalid>
19.739002,"test",<invalid>
19.759719,"test",<invalid>
19.778723,"test",<invalid>
19.798792,"test",<invalid>
19.818628,"test",<invalid>
19.838624,"test",<invalid>
19.859711,"test",<invalid>
19.879263,"test",<invalid>
19.898645,"test",<invalid>
19.919658,"test",<invalid>
19.93865,"test",<invalid>
19.959282,"test",<invalid>
19.978945,"test",<invalid>
19.999318,"test",<invalid>
20.018582,"test",<invalid>
20.038753,"test",<invalid>
20.059333,"test",<invalid>
20.07927,"test",<invalid>
20.098801,"test",<invalid>
20.118772,"test",<invalid>
20.138783,"test",<invalid>
20.159085,"test",<invalid>
20.178639,"test",<invalid>
20.198594,"test",<invalid>
20.218693,"test",<invalid>
20.238626,"test",<invalid>
20.258974,"test",<invalid>
20.278672,"test",<invalid>
20.298775,"test",<invalid>
20.318862,"test",<invalid>
20.338627,"test",<invalid>
20.359617,"test",<invalid>
20.379765,"test",<invalid>
20.39858,"test",<invalid>
20.418859,"test",<invalid>
20.438694,"test",<invalid>
20.458564,"test",<invalid>
20.47927,"test",<invalid>
20.498586,"test",<invalid>
20.519122,"test",<invalid>
20.538556,"test",<invalid>
20.558845,"test",<invalid>
20.579108,"test",<invalid>
20.599095,"test",<invalid>
20.618887,"test",<invalid>
20.639112,"test",<invalid>
20.658681,"test",<invalid>
20.679405,"test",<invalid>
20.699261,"test",<invalid>
20.718845,"test",<invalid>
20.739498,"test",<invalid>
20.75915,"test",<invalid>
20.778831,"test",<invalid>
20.79872,"test",<invalid>
20.818632,"test",<invalid>
20.838656,"test",<invalid>
20.858918,"test",<invalid>
